date,oil_sentence_count,oil_sentences
1974-10-08,47," Priority legislation—action, I should say—to increase energy supply here at home requires the following:  One, long-sought deregulation of natural gas supplies,  Number two, responsible use of our Naval petroleum reserves in California and Alaska,  Number three, amendments to the Clean Air Act; and  Four, passage of surface mining legislation to ensure an adequate supply with commonsense environmental protection."
1974-10-08,47," Now, if all of these steps fail to meet our current energy-saving goals, I will not hesitate to ask for tougher measures."
1974-10-08,47,"For the long range, we must work harder on coal gasification."
1974-10-08,47,We must push with renewed vigor and talent research in the use of nonfossil fuels.
1974-10-08,47,"The power of the atom, the heat of the sun and the steam stored deep in the Earth, the force of the winds and water must be main sources of energy for our grandchildren, and we can do it."
1974-10-08,47,"This should bring in more capital, especially for energy-producing utilities."
1974-10-08,47,"Their budgets are most vulnerable because a larger part of their income goes for the highly inflated costs of food, fuel, and medical care."
1974-10-08,47,"Compensating new revenues are provided in this prospective legislation by a windfall tax, profits tax on oil producers, and by closing other loopholes."
1974-10-08,47," By now, almost everybody—almost everybody else, I should say—has stated my position on Federal gasoline taxes."
1974-10-08,47," By now, almost everybody—almost everybody else, I should say—has stated my position on Federal gasoline taxes."
1974-10-08,47,I am not-emphasizing not—asking you for any increase in gas taxes.
1974-10-08,47," My fellow Americans, 10 days ago I asked you to get things started by making a list of 10 ways to fight inflation and save energy, to exchange your list with your neighbors, and to send me a copy."
1974-10-08,47," Here is what we must do, what each and every one of you can do: To help increase food and lower prices, grow more and waste less; to help save scarce fuel in the energy crisis, drive less, heat less."
1974-10-08,47," Here is what we must do, what each and every one of you can do: To help increase food and lower prices, grow more and waste less; to help save scarce fuel in the energy crisis, drive less, heat less."
1974-10-08,47,"If we all drive at least 5 percent fewer miles, we can save, almost unbelievably, 250,000 barrels of foreign oil per day."
1974-10-08,47,"If we all drive at least 5 percent fewer miles, we can save, almost unbelievably, 250,000 barrels of foreign oil per day."
1974-10-08,47,"If we all drive at least 5 percent fewer miles, we can save, almost unbelievably, 250,000 barrels of foreign oil per day."
1974-10-08,47,We can save enough gas by self-discipline to meet our 1 million barrels per day goal.
1974-10-08,47,We can save enough gas by self-discipline to meet our 1 million barrels per day goal.
1974-10-08,47,We can save enough gas by self-discipline to meet our 1 million barrels per day goal.
1974-10-08,47,I will elaborate then how volunteer inflation fighters and energy savers can further mobilize their total efforts.
2001-05-11,1,"We must call upon the compassion, energy and generosity of people everywhere."
1986-10-22,1,We'll be refueling the American growth economy with the kind of incentives that helped create record new businesses and nearly 11.7 million jobs in just 46 months.
2013-01-29,1, (Applause.)  It is good to be back in Las Vegas!  (Applause.)  And it is good to be among so many good friends.
2012-12-16,0,
2021-01-19,3,We also unlocked our energy resources and became the world’s number-one producer of oil and natural gas by far.
2021-01-19,3,We also unlocked our energy resources and became the world’s number-one producer of oil and natural gas by far.
