text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
RT Orange CEO's future hangs in the balance as fraud verdict looms https://t.co/xYIjSWVMoU #S&amp;P #Nasdaq #CrudeOil… https://t.co/usgfgwRGsw,FALSE,0,NA,2019-07-05T07:08:37Z,TRUE,NA,1147039562696396801,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",giri_navneet,0,FALSE,FALSE,NA,NA
RT South African finance minister says he and the country’s central bank governor agreed to recommend two candidate… https://t.co/OXUXPcqVz4,FALSE,0,NA,2019-07-05T07:08:36Z,TRUE,NA,1147039560356028416,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",giri_navneet,0,FALSE,FALSE,NA,NA
RT Hong Kong students reject meeting chief executive over protests https://t.co/9zC1DkZf2U #S&amp;P #Nasdaq #CrudeOil… https://t.co/qhH1BPyX2p,FALSE,0,NA,2019-07-05T07:08:36Z,TRUE,NA,1147039558502141952,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",giri_navneet,0,FALSE,FALSE,NA,NA
RT South Korea has formally dissolved a Japanese-backed foundation meant to resolve a dispute over women trafficked… https://t.co/QiwGBA6cxi,FALSE,0,NA,2019-07-05T07:08:35Z,TRUE,NA,1147039556639907841,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",giri_navneet,0,FALSE,FALSE,NA,NA
RT Traders downplaying South Africa credit risk should heed Turkey https://t.co/oD39K0HKBJ #S&amp;P #Nasdaq #CrudeOil… https://t.co/74L7ORX76U,FALSE,0,NA,2019-07-05T07:08:35Z,TRUE,NA,1147039554769248256,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",giri_navneet,0,FALSE,FALSE,NA,NA
RT RT tictoc: LATEST: A Virgin Atlantic flight to London was forced to make an emergency landing in Boston after a… https://t.co/n8O5HD5ifO,FALSE,0,NA,2019-07-05T07:08:35Z,TRUE,NA,1147039552873385984,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",giri_navneet,0,FALSE,FALSE,NA,NA
RT It's U.S. payrolls day and the Deutsche Bank saga rolls on. Here's what's moving markets https://t.co/hnMUvjttZh… https://t.co/eFYMbHsqgP,FALSE,0,NA,2019-07-05T07:08:34Z,TRUE,NA,1147039550931443714,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",giri_navneet,0,FALSE,FALSE,NA,NA
RT How can India revive its slowing economy? India's finance minister unveils the game plan through the nation's an… https://t.co/xH2dehRMoP,FALSE,0,NA,2019-07-05T07:08:34Z,TRUE,NA,1147039548892991495,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",giri_navneet,0,FALSE,FALSE,NA,NA
"RT Billionaire U.S. coal tycoon Chris Cline dies in helicopter crash, just one day before his 61st birthday… https://t.co/AH5vEAzZY0",FALSE,0,NA,2019-07-05T07:08:33Z,TRUE,NA,1147039546414129152,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",giri_navneet,0,FALSE,FALSE,NA,NA
RT China prices first sovereign bonds in casino hub Macau https://t.co/LppO1zZEoL https://t.co/ez323UDssu #S&amp;P… https://t.co/iwcNqkCglq,FALSE,0,NA,2019-07-05T07:06:39Z,TRUE,NA,1147039068158607360,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",giri_navneet,0,FALSE,FALSE,NA,NA
RT GM's H1 China vehicle sales down 15% year-on-year at 1.57 million units https://t.co/sEBhT7Bw1T… https://t.co/Kq6jAFx392,FALSE,0,NA,2019-07-05T07:02:41Z,TRUE,NA,1147038071906607105,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",giri_navneet,0,FALSE,FALSE,NA,NA
RT Muslim women defy burkini ban at a French public pool https://t.co/Tmy6fLdn2l #S&amp;P #Nasdaq #CrudeOil… https://t.co/a7UF6lBwUL,FALSE,0,NA,2019-07-05T07:02:41Z,TRUE,NA,1147038070065250304,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",giri_navneet,0,FALSE,FALSE,NA,NA
RT Japanese households' inflation expectations hit near four-year high: BOJ survey https://t.co/L2WHWa2IAi… https://t.co/yzNKWqytBT,FALSE,0,NA,2019-07-05T07:02:40Z,TRUE,NA,1147038067817103361,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",giri_navneet,0,FALSE,FALSE,NA,NA
RT Loonie to stay firm in a year so long as Bank of Canada lags U.S. rate cuts https://t.co/A4AAGo1Mc1… https://t.co/miSarxnBpe,FALSE,0,NA,2019-07-05T07:02:40Z,TRUE,NA,1147038065510273024,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",giri_navneet,0,FALSE,FALSE,NA,NA
"RT With a court deadline looming, the Trump administration is looking at ‘every option’ as it seeks to add a conten… https://t.co/JnXkKeCDgs",FALSE,0,NA,2019-07-05T07:02:39Z,TRUE,NA,1147038063706685440,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",giri_navneet,0,FALSE,FALSE,NA,NA
RT SpiceJet plane blocking Mumbai runway moved: airport https://t.co/6kfxLfzSk3 https://t.co/HLXNABocTb #S&amp;P… https://t.co/EJk8QNw2Uk,FALSE,0,NA,2019-07-05T07:02:39Z,TRUE,NA,1147038061269848064,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",giri_navneet,0,FALSE,FALSE,NA,NA
RT Former Rio de Janeiro governor tells judge he paid $2 million bribe to host 2016 Olympics… https://t.co/aPpZnUjzwH,FALSE,0,NA,2019-07-05T07:02:38Z,TRUE,NA,1147038056148606977,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",giri_navneet,0,FALSE,FALSE,NA,NA
RT Calls for boycott of Japan grow in South Korea as labor row simmers https://t.co/CyBVtYczRN… https://t.co/LMVWy2Rbkq,FALSE,0,NA,2019-07-05T07:02:37Z,TRUE,NA,1147038053485162496,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",giri_navneet,0,FALSE,FALSE,NA,NA
"RT India's Modi govt releases budget to get growth back up, plans structural reforms https://t.co/6wWzxOvVAB… https://t.co/vmy7R8xVtm",FALSE,0,NA,2019-07-05T07:02:36Z,TRUE,NA,1147038051190935552,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",giri_navneet,0,FALSE,FALSE,NA,NA
RT 'Wolf of Wall Street' producer charged with 1MDB money laundering in Malaysia https://t.co/tops57PesZ… https://t.co/bbdgDfm0cU,FALSE,1,NA,2019-07-05T07:02:36Z,TRUE,NA,1147038049186000896,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",giri_navneet,0,FALSE,FALSE,NA,NA
RT Bank of Japan Deputy Governor Amamiya says won't rule out any option if more easing needed… https://t.co/bSK5J1aVSE,FALSE,0,NA,2019-07-05T07:02:35Z,TRUE,NA,1147038046979674112,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",giri_navneet,0,FALSE,FALSE,NA,NA
"RT Dollar firm, market awaits U.S. jobs report for Fed clues https://t.co/2yLTArUPYo https://t.co/hYyovo0hj0 #S&amp;P… https://t.co/3BGKDemLri",FALSE,0,NA,2019-07-05T07:02:35Z,TRUE,NA,1147038044933038082,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",giri_navneet,0,FALSE,FALSE,NA,NA
RT China's Anbang to offload health insurance unit as government speeds up asset sales https://t.co/NJ52nS6wV3… https://t.co/zPwUKoof0M,FALSE,0,NA,2019-07-05T07:02:34Z,TRUE,NA,1147038042244505600,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",giri_navneet,0,FALSE,FALSE,NA,NA
RT BACKSTORY: Covering an unprecedented uprising in Hong Kong https://t.co/DU7MCnbvQw #ReutersBackstory… https://t.co/r1TYDgzWzY,FALSE,0,NA,2019-07-05T07:02:34Z,TRUE,NA,1147038040029847552,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",giri_navneet,0,FALSE,FALSE,NA,NA
RT K-pop boy band #BTS is now in your pocket with a new mobile game. More here: https://t.co/GIsBFlzjkQ… https://t.co/d8TpnSu2J2,FALSE,0,NA,2019-07-05T07:02:33Z,TRUE,NA,1147038037379076096,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",giri_navneet,0,FALSE,FALSE,NA,NA
"RT Sudan military council, opposition reach power-sharing agreement https://t.co/uC06MDH8WZ https://t.co/JwNeKkoFBQ… https://t.co/xM2szKB6tI",FALSE,0,NA,2019-07-05T07:02:33Z,TRUE,NA,1147038035340615680,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",giri_navneet,0,FALSE,FALSE,NA,NA
RT This fungus can recover precious metals from waste water https://t.co/3rL5PVFEGc via ReutersTV… https://t.co/p4EYr3zROU,FALSE,0,NA,2019-07-05T07:02:32Z,TRUE,NA,1147038033197359104,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",giri_navneet,0,FALSE,FALSE,NA,NA
RT Brexit with a deal would give sterling a boost: Reuters poll https://t.co/62w6hpUwi8 https://t.co/9bI5aJdt09 #S&amp;… https://t.co/D4ueFDmqBZ,FALSE,0,NA,2019-07-05T07:02:32Z,TRUE,NA,1147038030412353536,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",giri_navneet,0,FALSE,FALSE,NA,NA
"RT BACKSTORY: When covering the uprising in Hong Kong, the professional and personal collide… https://t.co/HZrJSJqxzM",FALSE,0,NA,2019-07-05T07:02:31Z,TRUE,NA,1147038028176793600,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",giri_navneet,0,FALSE,FALSE,NA,NA
Daily ORB price: 7/4/2019 https://t.co/bA0xFXwpSc | #oil #crudeoil #brentoil #forex #fx #trading #trade #livetradenews #brent #wti #crude,FALSE,1,NA,2019-07-05T07:02:07Z,FALSE,NA,1147037926523580416,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",forexoilfort,0,FALSE,FALSE,NA,NA
Mohammed Barkindo reappointed as Secretary General of OPEC https://t.co/LRcxMkACdp | #oil #crudeoil #brentoil… https://t.co/615OWqPjtq,FALSE,0,NA,2019-07-05T06:47:04Z,TRUE,NA,1147034139905941505,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",forexoilfort,0,FALSE,FALSE,NA,NA
"RT @EIAgov: In 2018, #Colorado produced 4% of U.S. #crudeoil and 5% of U.S. #naturalgas gross withdrawals. Colorado’s main oil- and natural…",FALSE,0,NA,2019-07-05T06:41:11Z,FALSE,NA,1147032658314010624,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",sulpetro,10,TRUE,FALSE,NA,NA
"The US markets are re-opening today after yesterday's holiday, and what a trading day it will be!

👉 Let's get into… https://t.co/nsoLVj0S4U",FALSE,0,NA,2019-07-05T06:38:19Z,TRUE,NA,1147031938089328640,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",OrbexFX,0,FALSE,FALSE,NA,NA
"Oil...yesterday US holiday, market close early, price not moving very much.
57.20 blue area support become resistan… https://t.co/689NJEieWu",FALSE,0,NA,2019-07-05T06:24:24Z,TRUE,NA,1147028435342000128,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",realPKTO,0,FALSE,FALSE,NA,NA
Underwater stern tube seal repair vital for tanker in Algeciras https://t.co/Gja0hH2ALD | #oil #crudeoil #brentoil… https://t.co/XkDS5HihNM,FALSE,0,NA,2019-07-05T06:17:03Z,TRUE,NA,1147026585150808064,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",forexoilfort,0,FALSE,FALSE,NA,NA
"RT @Fx_Junkies: 2/3 #UJO David Bramhill interview quotes:
#Biscathorpe ""Prospect has not been tested...terrific gas shows...having seismic…",FALSE,0,NA,2019-07-05T06:14:27Z,FALSE,NA,1147025932764504064,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PhilJW123,4,TRUE,FALSE,NA,NA
"Crude oil prices fell on Friday, as concerns over the outlook for global economic growth outweighed elevated tensio… https://t.co/oo8A528ECX",FALSE,0,NA,2019-07-05T06:06:30Z,TRUE,NA,1147023929703202817,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ATFX_Global,1,FALSE,FALSE,NA,NA
"RT @aeberman12: ""It’s not clear whether neutral zone will pump much oil immediately  even if both nations reach a final deal because OPEC e…",FALSE,0,NA,2019-07-05T06:04:17Z,FALSE,NA,1147023372829777920,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Moorewealthal,2,TRUE,FALSE,NA,NA
Underwater stern tube seal repair vital for tanker in Algeciras https://t.co/WdzScIAoKu | #oil #crudeoil #brentoil… https://t.co/PNFM6QMDIG,FALSE,0,NA,2019-07-05T06:02:37Z,TRUE,NA,1147022953986580480,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",forexoilfort,0,FALSE,FALSE,NA,NA
"#soyabean #soybeanmeal #hipro #poultryfeed #cattlefeed #soyoil #oil #crudeoil #FeedManufacturers

#SoybeanMeal, Bes… https://t.co/55pDG0FibF",FALSE,1,NA,2019-07-05T05:56:37Z,TRUE,NA,1147021445253517312,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",BrevityPvt,0,FALSE,FALSE,NA,NA
"RT @Fx_Junkies: 3/3 #UJO
#Keddington ""the gift that keeps on giving""

""We're in an enviable position....I can't wait....I'm on cloud 9!""
#o…",FALSE,0,NA,2019-07-05T05:28:02Z,FALSE,NA,1147014250554175488,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PhilJW123,4,TRUE,FALSE,NA,NA
WTI crude oil prices continued to trade lower despite rising tensions in the Middle East. What's happening?… https://t.co/CHjklGUqDU,FALSE,0,NA,2019-07-05T05:22:08Z,TRUE,NA,1147012765686665216,NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",FXLeadersCom,0,FALSE,FALSE,NA,NA
"RT @POLYMERUPDATE: Daily #Crude Insights:
By: @VandanaHari_SG 
.
.
Check: https://t.co/Ez968vRXv1                      
.
.
#OOTT #OilandGa…",FALSE,0,NA,2019-07-05T05:12:42Z,FALSE,NA,1147010390355841024,NA,"<a href=""https://testing123jp.webs.com/"" rel=""nofollow"">Testing123jp</a>",oilbot123,1,TRUE,FALSE,NA,NA
"#OPEC, allies waging a battle to keep #CrudeOil prices supported amid trade tensions https://t.co/SI90vMZw8C https://t.co/vrosFVskN6",FALSE,1,NA,2019-07-05T05:05:01Z,FALSE,NA,1147008457192722432,NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Sentifi_IN,1,FALSE,FALSE,NA,NA
#StockMarket #shares #investments #money #hedgefunds #portfoliomanagements #volatily #Finance #technologies… https://t.co/K7nM1iJ20V,FALSE,0,NA,2019-07-05T05:02:32Z,TRUE,NA,1147007834288250881,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RespublicaC,0,FALSE,FALSE,NA,NA
"Crude Oil Prices Fall As Global Growth Fears Weigh.
https://t.co/QXvFadgUnv
#crudeoil #oil #prices #growth #global… https://t.co/QpYGAKnEFt",FALSE,1,NA,2019-07-05T04:59:13Z,TRUE,NA,1147006998375874565,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DollarAdvisory,0,FALSE,FALSE,NA,NA
"Daily #Crude Insights:
By: @VandanaHari_SG 
.
.
Check: https://t.co/Ez968vRXv1                      
.
.
#OOTT… https://t.co/YS1q9SKryr",FALSE,0,NA,2019-07-05T04:53:43Z,TRUE,NA,1147005614792462336,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POLYMERUPDATE,1,FALSE,FALSE,NA,NA
"https://t.co/VG8zGKkM5q

Benchmark #Dubaicrude oil futures spreads were up a tad in mid-morning trading in Asia, as… https://t.co/FdwYJIYv4g",FALSE,0,NA,2019-07-05T04:51:40Z,TRUE,NA,1147005098608025600,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",SpiroSpianada,0,FALSE,FALSE,NA,NA
"Benchmark #Dubaicrude oil futures spreads were up a tad in mid-morning trading in Asia, as #crudeoil market partici… https://t.co/6xkh0LSzwe",FALSE,8,NA,2019-07-05T04:50:52Z,TRUE,NA,1147004896127963136,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",PlattsOil,3,FALSE,FALSE,NA,NA
"Share opened higher in Asia on Thursday – Morning Talk
#StockMarketNews #stock #stockmarket #NSE #BSE #nifty… https://t.co/EhGrrzPmSb",FALSE,0,NA,2019-07-05T04:49:48Z,TRUE,NA,1147004629491822592,NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",aliceblue_india,0,FALSE,FALSE,NA,NA
"Buy Crude 3895-3890sl 3885blw tgt 10🎯-20-30+point
High 3905
Per 10 lot 10000💶💪🏻
#Crude #crudeoil #intradaytrade… https://t.co/O1XzgMp6aZ",FALSE,0,Just4_Profit,2019-07-05T04:33:24Z,TRUE,1146987939299287040,1147000500539150336,1093089831708585985,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Just4_Profit,0,FALSE,FALSE,NA,NA
"#MCX #commodity report for 5 July, 2019

#gold #silver #copper #CRUDEOIL https://t.co/PLpMOr2aBV",FALSE,0,NA,2019-07-05T04:18:35Z,FALSE,NA,1146996773904195584,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",tradeswift,0,FALSE,FALSE,NA,NA
RT @liquidoperative: Would be interesting to see who did it... 🤔 https://t.co/5ech8NkbmC #commodity #IranSanctions #CrudeOil #Shipping #tra…,FALSE,0,NA,2019-07-05T04:14:56Z,FALSE,NA,1146995854403915776,NA,"<a href=""http://app.com"" rel=""nofollow"">App roaring brain</a>",BrainRoaring,1,TRUE,FALSE,NA,NA
Would be interesting to see who did it... 🤔 https://t.co/5ech8NkbmC #commodity #IranSanctions #CrudeOil #Shipping… https://t.co/57ruPrrTBm,FALSE,0,NA,2019-07-05T04:13:29Z,TRUE,NA,1146995491223195648,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",liquidoperative,1,FALSE,FALSE,NA,NA
"https://t.co/Scb5U01LRe

#Crudeoil futures stable to lower on growth concerns, seeks fresh cues… https://t.co/cYmSPNp3zD",FALSE,0,NA,2019-07-05T04:01:28Z,TRUE,NA,1146992466983362561,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",SpiroSpianada,0,FALSE,FALSE,NA,NA
"#Crudeoil futures stable to lower on growth concerns, seeks fresh cues https://t.co/1jmdqHBpXW https://t.co/CHmqkaPwUb",FALSE,3,NA,2019-07-05T03:58:00Z,FALSE,NA,1146991594740113409,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",PlattsOil,2,FALSE,FALSE,NA,NA
"05 July 2019 PIVOT &amp; BREAKOUT LEVELS

#Commodity #CommodityBreakoutLevel #CommodityPivot #Bullionfox… https://t.co/vxQV2yceGr",FALSE,1,NA,2019-07-05T03:56:59Z,TRUE,NA,1146991338992197632,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BullionFoxComm,0,FALSE,FALSE,NA,NA
"RT @DaedalusReport: 😉😎👍 #CRUDE #OIL""Reversal Points in TIME"" forecast #USOIL #UKOIL #FRACTALS #FIBONACCI #TRADINGPATTERNS #OOTT #DAYTRADING…",FALSE,0,NA,2019-07-05T03:50:51Z,FALSE,NA,1146989794809077760,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Morneolivierhc1,1,TRUE,FALSE,NA,NA
Crude oil prices fall 1% on fears for global economy #crudeoil #matprem #MarketScreener https://t.co/scal8mIjvX https://t.co/qgOFTB956q,FALSE,0,NA,2019-07-05T03:38:07Z,FALSE,NA,1146986587969994752,NA,"<a href=""http://test.zonebourse.com"" rel=""nofollow"">Zonebourse Communauté</a>",Market_Screener,0,FALSE,FALSE,NA,NA
"RT @Fx_Junkies: #UnionJackOil From Malcy's blog today: ""My view of #WestNewton has been clear, it is a massive discovery that has yet to be…",FALSE,0,NA,2019-07-05T03:29:19Z,FALSE,NA,1146984375176839170,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",A_NeilM,10,TRUE,FALSE,NA,NA
"RT @NEBCanada: Answer: #Canada exported an average of $73.1 billion worth of #crudeoil from 2013-2017, ranking 3rd or 4th place in those ye…",FALSE,0,NA,2019-07-05T03:18:39Z,FALSE,NA,1146981688641118210,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",mountkidd,2,TRUE,FALSE,NA,NA
"RT @aeberman12: Brent-WTI premium has fallen -$4.23 (-34%) since May 31.
Spot premium decreased to $8.13 week ending June 28.
Continuation…",FALSE,0,NA,2019-07-05T03:18:28Z,FALSE,NA,1146981642273087489,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lee31902896,9,TRUE,FALSE,NA,NA
RT @macrohedged: Friday: Key Volume &amp; Volatility Skew for Crude Oil Options: https://t.co/emtxjis8NG #CL_F #CrudeOil #WTI $USO #OOTT $UCO $…,FALSE,0,NA,2019-07-05T03:12:47Z,FALSE,NA,1146980213852712960,NA,"<a href=""https://testing123jp.webs.com/"" rel=""nofollow"">Testing123jp</a>",oilbot123,2,TRUE,FALSE,NA,NA
RT @carbonreports: Aug19 WTI futures settled at 57.34. Sep19 Brent settled at 63.82.  #CL_F #WTI #Brent #LLS #Dubai #CrudeOil #OOTT,FALSE,0,NA,2019-07-05T03:12:35Z,FALSE,NA,1146980161679712256,NA,"<a href=""https://testing123jp.webs.com/"" rel=""nofollow"">Testing123jp</a>",oilbot123,1,TRUE,FALSE,NA,NA
Friday: Key Volume &amp; Volatility Skew for Crude Oil Options: https://t.co/emtxjis8NG #CL_F #CrudeOil #WTI $USO #OOTT… https://t.co/rfdmRUPGW0,FALSE,1,NA,2019-07-05T03:00:12Z,TRUE,NA,1146977047325106176,NA,"<a href=""https://twittimer.com"" rel=""nofollow"">Twittimer</a>",macrohedged,2,FALSE,FALSE,NA,NA
"RT @EIAgov: In 2018, #Colorado produced 4% of U.S. #crudeoil and 5% of U.S. #naturalgas gross withdrawals. Colorado’s main oil- and natural…",FALSE,0,NA,2019-07-05T02:41:32Z,FALSE,NA,1146972347917725696,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",kal1447,10,TRUE,FALSE,NA,NA
Aug19 WTI futures settled at 57.34. Sep19 Brent settled at 63.82.  #CL_F #WTI #Brent #LLS #Dubai #CrudeOil #OOTT,FALSE,1,NA,2019-07-05T02:36:02Z,FALSE,NA,1146970966574211073,NA,"<a href=""http://hydrocarbonreports.com/"" rel=""nofollow"">HCR Google Script</a>",carbonreports,1,FALSE,FALSE,NA,NA
"RT @NEBCanada: Answer: #Canada exported an average of $73.1 billion worth of #crudeoil from 2013-2017, ranking 3rd or 4th place in those ye…",FALSE,0,NA,2019-07-05T02:11:18Z,FALSE,NA,1146964740138078208,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kathleen_petty,2,TRUE,FALSE,NA,NA
"#WTI #CrudeOil dropped 1.1% at $56.71,#Brent #crude fell 0.1% at $63.23/barrel pressured by concerns over the outlo… https://t.co/8p7n6gtKO5",FALSE,0,NA,2019-07-05T02:07:02Z,TRUE,NA,1146963666891231233,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",EquidiousSignal,0,FALSE,FALSE,NA,NA
