date,oil_sentence_count,text,word_count,Stemd_text,Sentiments
1988-09-25,9,bush talked new orleans gentler kinder nation made specific proposals education environment ethics energy better battling crime country,39,bush talk new orlean gentler kinder nation made specif propos educ environ ethic energi better battl crime countri,positive
2023-02-07,8,inflation global problem pandemic disrupted supply chains putins war disrupted energy food supplies,23,inflat global problem pandem disrupt suppli chain putin war disrupt energi food suppli,neutral
2023-02-07,8,home gas prices 150 gallon since peak,13,home ga price 150 gallon sinc peak,neutral
2023-02-07,8,lowering utility bills creating american jobs leading world clean energy future,15,lower util bill creat american job lead world clean energi futur,positive
2023-02-07,8,clean energy cut pollution create jobs communities often left behind,14,clean energi cut pollut creat job commun often left behind,negative
2023-02-07,8,helping families save 1000 year tax credits purchase electric vehicles energyefficient appliances,21,help famili save 1000 year tax credit purchas electr vehicl energyeffici applianc,neutral
2023-02-07,8,last year made 200 billion midst global energy crisis,14,last year made 200 billion midst global energi crisi,neutral
2023-02-07,8,invested little profit increase domestic production keep gas prices,16,invest littl profit increas domest product keep ga price,neutral
2023-02-07,8,pass bipartisan legislation strengthen antitrust enforcement prevent big online platforms giving products unfair advantage,20,pass bipartisan legisl strengthen antitrust enforc prevent big onlin platform give product unfair advantag,negative
1991-01-29,3,prepared detailed series proposals include budget promotes investment americas futurein children education infrastructure space high technology legislation achieve excellence education building partnership forged 50 governors education summit enabling parents choose childrens schools helping make america number one math science blueprint new national highway system critical investment transportation infrastructure research development agenda includes record levels federal investment permanent tax credit strengthen private rd create jobs comprehensive national energy strategy calls energy conservation efficiency increased development greater use alternative fuels banking reform plan bring americas financial system 21st century banks remain safe secure continue make jobcreating loans factories businesses home buyers,158,prepar detail seri propos includ budget promot invest america futurein children educ infrastructur space high technolog legisl achiev excel educ build partnership forg 50 governor educ summit enabl parent choos children school help make america number one math scienc blueprint new nation highway system critic invest transport infrastructur research develop agenda includ record level feder invest perman tax credit strengthen privat rd creat job comprehens nation energi strategi call energi conserv effici increas develop greater use altern fuel bank reform plan bring america financi system 21st centuri bank remain safe secur continu make jobcreat loan factori busi home buyer,positive
1991-01-29,3,prepared detailed series proposals include budget promotes investment americas futurein children education infrastructure space high technology legislation achieve excellence education building partnership forged 50 governors education summit enabling parents choose childrens schools helping make america number one math science blueprint new national highway system critical investment transportation infrastructure research development agenda includes record levels federal investment permanent tax credit strengthen private rd create jobs comprehensive national energy strategy calls energy conservation efficiency increased development greater use alternative fuels banking reform plan bring americas financial system 21st century banks remain safe secure continue make jobcreating loans factories businesses home buyers,158,prepar detail seri propos includ budget promot invest america futurein children educ infrastructur space high technolog legisl achiev excel educ build partnership forg 50 governor educ summit enabl parent choos children school help make america number one math scienc blueprint new nation highway system critic invest transport infrastructur research develop agenda includ record level feder invest perman tax credit strengthen privat rd creat job comprehens nation energi strategi call energi conserv effici increas develop greater use altern fuel bank reform plan bring america financi system 21st centuri bank remain safe secur continu make jobcreat loan factori busi home buyer,positive
