date,climate_sentence_count,climate_sentences
2011-01-25,18," I’ve seen it in the shuttered windows of once booming factories, and the vacant storefronts on once busy Main Streets."
2011-01-25,18,I’ve heard it in the frustrations of Americans who’ve seen their paychecks dwindle or their jobs disappear -– proud men and women who feel like the rules have been changed in the middle of the game.
2011-01-25,18," Just recently, China became the home to the world’s largest private solar research facility, and the world’s fastest computer."
2011-01-25,18," We’ll invest in biomedical research, information technology, and especially clean energy technology -– (applause) -- an investment that will strengthen our security, protect our planet, and create countless new jobs for our people."
2011-01-25,18,"        Already, we’re seeing the promise of renewable energy."
2011-01-25,18," Today, with the help of a government loan, that empty space is being used to manufacture solar shingles that are being sold all across the country."
2011-01-25,18," We’re telling America’s scientists and engineers that if they assemble teams of the best minds in their fields, and focus on the hardest problems in clean energy, we’ll fund the Apollo projects of our time."
2011-01-25,18," At Oak Ridge National Laboratory, they’re using supercomputers to get a lot more power out of our nuclear facilities."
2011-01-25,18,"        Now, clean energy breakthroughs will only translate into clean energy jobs if businesses know there will be a market for what they’re selling."
2011-01-25,18," So tonight, I challenge you to join me in setting a new goal:  By 2035, 80 percent of America’s electricity will come from clean energy sources."
2011-01-25,18, (Applause.)         Some folks want wind and solar.
2011-01-25,18, (Applause.)         Some folks want wind and solar.
2011-01-25,18," Others want nuclear, clean coal and natural gas."
2011-01-25,18," Others want nuclear, clean coal and natural gas."
2011-01-25,18, That is not sustainable.
2011-01-25,18," Because Republicans and Democrats approved the New START treaty, far fewer nuclear weapons and launchers will be deployed."
2011-01-25,18," Because we rallied the world, nuclear materials are being locked down on every continent so they never fall into the hands of terrorists."
2011-01-25,18," And on the Korean Peninsula, we stand with our ally South Korea, and insist that North Korea keeps its commitment to abandon nuclear weapons."
1979-11-13,3,"We must also have wider use of nuclear power within strict safety rules, of course."
1979-11-13,3,In years to come solar energy may provide much of the answer but for the next two or three decades we must do such things as master the chemistry of coal.
1979-11-13,3,"During a time when the Soviet Union may enjoy nuclear superiority over this country, we must never waiver in our commitment to our allies nor accept any negotiation which is not clearly in the national interest."
1993-10-07,2,Our troops created a secure environment so that food and medicine could get through.
1993-10-07,2,"While we're taking military steps to protect our own people and to help the U.N. maintain a secure environment, we must pursue new diplomatic efforts to help the Somalis find a political solution to their problems."
1980-07-17,4,But conservation is not the sole answer to our energy needs.
1980-07-17,4,So does nuclear energy produced under rigorous safety standards.
1980-07-17,4,"We will not permit the safety of our people or our environment heritage to be jeopardized, but we are going to reaffirm that the economic prosperity of our people is a fundamental part of our environment."
1980-07-17,4,We are awed--and rightly so--by the forces of destruction at loose in the world in this nuclear era.
2007-01-23,13,Extending hope and opportunity depends on a stable supply of energy that keeps America's economy running and America's environment clean.
